MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
190,76.0,7630,140000,708.84989,197.5030284620627,0.3712831948941708,1.0,0.0295870433990044,0.4573893909773696,0.1804173826643736,0.401593649800438,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,70.0,8400,213000,780.3851999999999,272.9421316549827,0.8350439463269663,0.1052631578947368,0.0331860992311108,0.3755523556685408,0.2549807164347623,0.3990561736944184,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
190,70.0,5600,55000,520.2568,105.71702282411302,0.3712831948941708,1.0,0.0200986234779966,0.4545428650010673,0.0896969169619721,0.3562334169492374,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,83.46153846153847,115149,302000,10697.687547,28.230400137709317,0.8350439463269663,0.1052631578947368,0.5321414382201033,0.5252389573652386,0.0131098332670439,0.2781207321105592,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,48.0,6240,254000,579.7147199999999,438.1465421474894,0.8350439463269663,0.631578947368421,0.0230900465072799,0.5304182766934968,0.4182672757724553,0.5859626112580019,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,65.0,9018,179540,837.799254,214.2995462729309,0.8350439463269663,0.3157894736842105,0.0360746920937624,0.4395768282641785,0.1970189103960763,0.4121805338329701,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,74.4375,7162,109900,665.3712859999999,165.17093886134427,0.8350439463269663,0.1052631578947368,0.027399565308841,0.3738163954918599,0.1484606349518857,0.3457961329529801,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,56.0,4130,52000,383.68939,135.52629120132823,0.8350439463269663,0.1578947368421052,0.0132276987076117,0.3853543091957016,0.1191601307779867,0.3416721966555043,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,66.0,8712,102776,809.370936,126.98256810150642,0.0,0.2631578947368421,0.0346444179578863,0.0893406938084185,0.1107155914055518,0.1079893746501443,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,40.0,4671,189000,433.949913,435.5341350189417,0.8350439463269663,0.631578947368421,0.0157563859870527,0.5282181785374287,0.4156851959699965,0.5846715713567724,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
190,60.0,9873,129000,917.231319,140.64064029196106,0.8350439463269663,1.0,0.0400710462969454,0.6460388924198702,0.1242151076019812,0.5126207376990806,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
60,74.4375,13517,130500,1255.769851,103.920316207687,0.8350439463269663,0.3157894736842105,0.0571034611699268,0.4458854589870278,0.087921068238195,0.3576316127540295,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
20,78.0,10140,165000,942.03642,175.15246385060144,0.8350439463269663,0.1052631578947368,0.0413190305919745,0.3779922350767999,0.1583262848312086,0.3507289578926416,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,60.0,10800,159500,1003.3524,158.96707876514773,0.3712831948941708,0.3684210526315789,0.0444039355909229,0.2723607744244189,0.1423287952104383,0.2562335665997862,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,80.0,10000,157000,929.03,168.9934663035639,0.8350439463269663,0.1052631578947368,0.0406646568043188,0.3777959229405032,0.1522387868314463,0.3476852088927604,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,96.0,10542,341000,979.383426,348.1782425017268,0.8350439463269663,0.3157894736842105,0.0431980181822431,0.4417138260907227,0.3293434143887092,0.4783427858292866,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,69.0,9920,128500,921.59776,139.4317625077561,0.8350439463269663,0.1052631578947368,0.0402907289256584,0.3776837445769051,0.1230202636298734,0.333075947291974,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,62.7,6563,275000,609.722389,451.0249335784191,0.8350439463269663,0.631578947368421,0.0245997803173712,0.5308711968365243,0.4309961624909846,0.5923270546172665,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,71.68253968253968,4426,143000,411.188678,347.77222149098185,0.3712831948941708,0.631578947368421,0.0146112318586552,0.3423703317257912,0.3289421068590512,0.4021718013714611,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,70.0,8120,124500,754.37236,165.0378600827846,0.8350439463269663,0.1052631578947368,0.0318773516557993,0.3751597313959474,0.1483291010793511,0.3457303660167128,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,60.0,8172,135000,759.203316,177.81797992041436,0.8350439463269663,0.2631578947368421,0.0321204047769286,0.4226010683849177,0.1609608570354345,0.3836251913631756,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,86.0,13286,320000,1234.309258,259.25431404323143,0.8350439463269663,0.1052631578947368,0.0560237444202949,0.382403649225296,0.2414518001303993,0.3922917155422369,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,60.0,6960,120500,646.60488,186.35801202118984,0.8350439463269663,0.1052631578947368,0.0264553974152235,0.3735331451237746,0.169401748257478,0.3562666896057763,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,71.8048780487805,21695,222000,2015.530585,110.14469423196572,0.8350439463269663,0.1052631578947368,0.0953282385659865,0.3941949974690035,0.0940731877159478,0.3186024093350112,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,64.0,7314,194500,679.492542,286.24302398892263,0.8350439463269663,0.1052631578947368,0.0281100282782958,0.3740295343826963,0.2681271992608286,0.4056294151074516,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
90,85.0,11475,110000,1066.061925,103.18349940131291,0.8350439463269663,0.4736842105263157,0.04755895206712,0.4903905273088173,0.0871928051075901,0.3888464285571482,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,52.0,6240,103000,579.7147199999999,177.6735977999662,0.3712831948941708,0.1578947368421052,0.0230900465072799,0.2028087129624838,0.1608181510410389,0.2233729813571918,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,39.0,5389,236500,500.654267,472.3818722591652,0.8350439463269663,0.631578947368421,0.0191123886980298,0.5292249793507218,0.4521051693556852,0.6028815580496167,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,73.0,9590,187500,890.93977,210.4519366107094,0.8350439463269663,0.4210526315789473,0.0387482764261843,0.471957850932326,0.1932159674749664,0.4313316939513625,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,75.0,11404,222500,1059.465812,210.01149586882565,0.8350439463269663,0.3157894736842105,0.0472270910748089,0.4429225479584924,0.1927806397914019,0.4100613985306329,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,80.0,10000,131400,929.03,141.43784377253695,0.8350439463269663,0.1052631578947368,0.0406646568043188,0.3777959229405032,0.1250030563803897,0.3340673436672322,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,74.4375,8978,108000,834.083134,129.4834958262086,0.8350439463269663,0.1052631578947368,0.0358877281544322,0.3763628443455372,0.1131874859639443,0.3281595584590094,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
75,60.0,10800,163000,1003.3524,162.45538456877165,0.3712831948941708,0.3947368421052631,0.0444039355909229,0.2802555112665241,0.1457766054165544,0.2632206295975811,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
90,60.0,8544,93500,793.763232,117.79331194821582,0.8350439463269663,0.4736842105263157,0.0338591694126995,0.4862805925124911,0.1016330129461129,0.3960665324764095,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
