,MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
598,60,81.0,10944,271000,1016.730432,266.54065961900903,0.7956049338860387,0.3157894736842105,0.0450770057725116,0.4265019173914321,0.2486535588223569,0.4261661543138322,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
599,20,80.0,8800,160000,817.5464,195.7075463851349,0.7956049338860387,0.1052631578947368,0.0350557386244128,0.3603376425101604,0.1786427442644663,0.3490554838769921,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
600,20,70.0,7535,120000,700.024105,171.42266836654147,0.7956049338860387,0.1052631578947368,0.0291430040430951,0.3585638221357651,0.1546397883883485,0.3370540059389332,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
601,50,50.0,5925,37900,550.450275,68.85272243709933,0.3107389240247977,0.2631578947368421,0.0216177054850545,0.2097282496764881,0.053260572710378,0.1724835425099967,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
602,60,44.0,9548,237000,887.037844,267.1813853299364,0.7956049338860387,0.3157894736842105,0.0385519642898875,0.4245444049466449,0.2492868463750598,0.4264827980901836,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
603,60,81.21951219512195,18800,190000,1746.5764,108.78424785769464,0.7956049338860387,0.3157894736842105,0.0817967234569632,0.4375178326967676,0.0927285347072544,0.348203642256281,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
604,30,60.0,7879,34900,731.982737,47.67872005156318,0.0,0.1578947368421052,0.0307508939213349,0.056593689229032,0.0323323784410178,0.0477451365889299,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
605,20,129.0,16737,315000,1554.917511,202.58309381146327,0.7956049338860387,0.1052631578947368,0.072154058286008,0.371467138408639,0.1854384737456669,0.3524533486175924,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
606,20,91.0,14145,202500,1314.112935,154.09634484725623,0.7956049338860387,0.1052631578947368,0.060038795017411,0.3678325594280598,0.137514605440741,0.3284914144651294,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
607,20,81.21951219512195,16635,215000,1545.441405,139.1188299371337,0.7956049338860387,0.1052631578947368,0.071677300240716,0.3713241109950513,0.1227109638804944,0.3210895936850062,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
608,40,40.0,5400,152000,501.6762,302.9842755147643,0.3107389240247977,0.2105263157894736,0.0191638037813456,0.1932026054811648,0.2846741022915173,0.2776639915110927,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
609,20,47.0,16321,207500,1516.269863,136.84899044913615,0.7956049338860387,0.1052631578947368,0.070209633316974,0.3708838109179287,0.1204674748650437,0.3199678491772808,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
610,80,81.21951219512195,10448,158000,970.650544,162.77742898993318,0.7956049338860387,0.4210526315789473,0.0427586529248171,0.4573853589055448,0.1460949112373772,0.3959394621002897,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
611,160,24.0,2522,130000,234.301366,554.8409820197122,0.3107389240247977,0.8421052631578947,0.0057117483465376,0.3786406730612487,0.5336070147283886,0.5284462372032125,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
612,20,93.0,11160,244000,1036.79748,235.340078179974,0.7956049338860387,0.1052631578947368,0.0460866110448947,0.3636469042363049,0.2178151836401967,0.3686417035648573,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
613,30,70.0,4270,79000,396.69581,199.14503256285968,0.3266552583926281,0.1578947368421052,0.0138820724952674,0.182195146158263,0.1820403248076142,0.2205956872900166,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
614,30,40.0,3636,55000,337.795308,162.82049719885393,0.3107389240247977,0.1578947368421052,0.0109186940568837,0.1749395988796158,0.1461374794692455,0.1978693643104831,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
615,20,79.85714285714286,16669,228000,1548.600107,147.22974573577244,0.7956049338860387,0.1052631578947368,0.0718362195891467,0.3713717867995806,0.1307277203937688,0.3250979719416433,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
616,60,86.0,10562,325624,981.241486,331.84899399983175,0.7956049338860387,0.3157894736842105,0.0432915001519082,0.4259662657052511,0.3132037314559369,0.4584412406306221,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
617,60,70.0,8750,191000,812.90125,234.9608885458105,0.7956049338860387,0.3157894736842105,0.03482203370025,0.4234254257697536,0.2174403960027814,0.4105595729040444,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
618,20,80.0,10197,163000,947.331891,172.0621901875781,0.7956049338860387,0.1052631578947368,0.0415854542055201,0.3622965571844926,0.1552718860270686,0.3373700547582932,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
619,60,72.4375,9531,211000,885.458493,238.29462551668132,0.7956049338860387,0.3157894736842105,0.0384725046156722,0.4245205670443803,0.2207354317593181,0.4122070907823127,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
620,120,64.0,5587,392500,519.049061,756.1905597975833,0.3107389240247977,0.631578947368421,0.0200378601977143,0.3197806118797597,0.7326191336024004,0.5858470334823238,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
621,70,50.0,9000,143000,836.127,171.02665025767618,0.3107389240247977,0.3684210526315789,0.0359905583210638,0.2456190528957119,0.1542483676372968,0.2440300715524035,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
622,30,51.0,6120,88000,568.56636,154.77524910196937,0.3107389240247977,0.1578947368421052,0.0225291546892893,0.1784227370693374,0.1381856283240971,0.1938934387379089,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
623,50,79.0,9490,133000,881.64947,150.85360398390532,0.7956049338860387,0.2631578947368421,0.0382808665778587,0.4086736019488258,0.1343095094216832,0.3584678138240216,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
624,20,85.0,10200,144900,947.6106,152.9109108741502,0.7956049338860387,0.1052631578947368,0.0415994765009698,0.3623007638731275,0.1363429331215006,0.3279055783055092,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
625,160,21.0,1680,91500,156.07704,586.2489447518994,0.3107389240247977,0.8421052631578947,0.0017761574236369,0.3774599957843785,0.5646503637228633,0.5439679117004499,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
626,85,74.0,8740,137000,811.97222,168.7249842118983,0.7956049338860387,0.4473684210526316,0.0347752927154175,0.4628850876848302,0.151973421537256,0.4041418751449659,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
627,50,55.0,8800,96500,817.5464,118.03611391353444,0.3107389240247977,0.2631578947368421,0.0350557386244128,0.2137596596182955,0.1018729962334786,0.196789754271547,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
628,70,60.0,7200,149000,668.9016,222.7532420314139,0.7956049338860387,0.3684210526315789,0.0275771810512047,0.4370414436592506,0.2053744675508469,0.4150529244675509,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
629,80,82.0,9020,174900,837.98506,208.7149381875615,0.7956049338860387,0.4210526315789473,0.0360840402907289,0.4553829751153183,0.1914991337945261,0.4186415733788641,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
630,60,80.0,7851,216500,729.381453,296.8268511757729,0.7956049338860387,0.3157894736842105,0.0306200191638037,0.4221648214088198,0.278588159236494,0.4411334545209007,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
631,60,75.0,11404,222500,1059.465812,210.01149586882565,0.7956049338860387,0.3157894736842105,0.0472270910748089,0.4271469429821213,0.1927806397914019,0.3982296947983547,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
